underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
408.2099914550781,380.0,2025-06-20,call,43.05,43.75,31.0,2199,43.5,0.3052132467651367,0.32156957797522623,0.9308934321903227
408.2099914550781,385.0,2025-06-20,call,39.15,40.05,23.0,1408,42.4,0.2977212562561034,0.32156957797522623,0.9431420299823007
408.2099914550781,390.0,2025-06-20,call,35.85,36.6,7.0,3129,39.3,0.29184668121337876,0.32156957797522623,0.9553906277742786
408.2099914550781,395.0,2025-06-20,call,32.6,33.3,2.0,1397,36.12,0.2862925375366211,0.32156957797522623,0.9676392255662566
408.2099914550781,400.0,2025-06-20,call,29.55,30.15,66.0,4173,30.0,0.28092149749755857,0.32156957797522623,0.9798878233582344
408.2099914550781,405.0,2025-06-20,call,26.75,28.25,39.0,1772,26.88,0.2876047802734374,0.32156957797522623,0.9921364211502124
408.2099914550781,410.0,2025-06-20,call,22.0,24.2,388.0,3447,24.2,0.26938596832275385,0.32156957797522623,1.0043850189421903
408.2099914550781,415.0,2025-06-20,call,21.4,22.25,515.0,2393,21.4,0.272193557434082,0.32156957797522623,1.0166336167341683
408.2099914550781,420.0,2025-06-20,call,19.0,19.25,272.0,5627,19.1,0.26203130554199217,0.32156957797522623,1.0288822145261463
408.2099914550781,425.0,2025-06-20,call,15.0,19.05,92.0,2861,16.9,0.28064684204101553,0.32156957797522623,1.0411308123181242
408.2099914550781,430.0,2025-06-20,call,14.5,15.0,365.0,4761,15.0,0.2553937986755372,0.32156957797522623,1.0533794101101022
408.2099914550781,435.0,2025-06-20,call,12.95,13.15,65.0,1149,13.08,0.25249465774536134,0.32156957797522623,1.06562800790208
408.2099914550781,440.0,2025-06-20,call,10.0,11.5,128.0,3454,11.4,0.25012956909179684,0.32156957797522623,1.0778766056940579
408.2099914550781,445.0,2025-06-20,call,9.8,10.0,66.0,1935,10.22,0.24781025634765624,0.32156957797522623,1.0901252034860358
408.2099914550781,450.0,2025-06-20,call,8.55,8.65,896.0,7121,8.55,0.24558249542236327,0.32156957797522623,1.1023738012780138
408.2099914550781,455.0,2025-06-20,call,7.3,9.65,37.0,2266,7.65,0.2730175238037109,0.32156957797522623,1.1146223990699917
